epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,219.755,0.45367,9.49377,0.37782,0.3028,1.03659,0.99724,1,0.995,0.89241,0,0,0,0,0.45914,8.96554,0.38025,0.23494,1.10272,0.0003764,0.0003764,0.0003764
84,222.342,0.46954,9.54786,0.37212,0.28628,1.04577,0.99724,1,0.995,0.91787,0,0,0,0,0.44759,8.89137,0.37374,0.2388,1.09543,0.0003566,0.0003566,0.0003566
85,224.935,0.46424,9.60141,0.36878,0.28774,1.05213,0.99725,1,0.995,0.9095,0,0,0,0,0.46993,8.93181,0.38107,0.25064,1.12201,0.0003368,0.0003368,0.0003368
86,227.523,0.46666,9.71616,0.3829,0.28714,1.06713,0.99729,1,0.995,0.89916,0,0,0,0,0.49168,8.97965,0.38765,0.24845,1.15663,0.000317,0.000317,0.000317
87,230.083,0.47739,9.43342,0.36227,0.31061,1.05286,0.99731,1,0.995,0.88175,0,0,0,0,0.48961,8.88915,0.39318,0.23586,1.15164,0.0002972,0.0002972,0.0002972
88,232.667,0.46517,9.62651,0.37519,0.31246,1.0554,0.99625,1,0.995,0.88119,0,0,0,0,0.50533,9.03008,0.37994,0.25015,1.15811,0.0002774,0.0002774,0.0002774
89,235.218,0.4716,9.39555,0.36749,0.29877,1.0529,0.99591,1,0.995,0.88259,0,0,0,0,0.49408,8.94787,0.37253,0.25622,1.13864,0.0002576,0.0002576,0.0002576
90,237.799,0.42334,9.60417,0.37338,0.28551,1.02222,0.9949,1,0.995,0.8961,0,0,0,0,0.4677,8.848,0.37187,0.27641,1.10127,0.0002378,0.0002378,0.0002378
91,242.08,0.34715,8.7563,0.34035,0.56103,1.02702,0.99437,1,0.995,0.90471,0,0,0,0,0.45916,8.8102,0.36496,0.27514,1.07887,0.000218,0.000218,0.000218
92,244.669,0.35997,8.72761,0.33793,0.33884,1.02363,0.99743,1,0.995,0.92564,0,0,0,0,0.44033,8.83387,0.35071,0.26296,1.0734,0.0001982,0.0001982,0.0001982
93,247.248,0.32158,8.64057,0.33576,0.25467,0.99853,0.99722,1,0.995,0.90765,0,0,0,0,0.43785,8.8936,0.34126,0.25213,1.07939,0.0001784,0.0001784,0.0001784
94,249.823,0.31478,8.73869,0.33787,0.24992,1.01163,0.99669,1,0.995,0.91396,0,0,0,0,0.43642,8.82229,0.32766,0.2513,1.08195,0.0001586,0.0001586,0.0001586
95,252.367,0.29305,8.80537,0.31996,0.22571,0.98166,0.99687,1,0.995,0.89914,0,0,0,0,0.43635,8.89057,0.32072,0.25626,1.07974,0.0001388,0.0001388,0.0001388
96,254.926,0.29658,8.72163,0.31863,0.22228,0.97393,0.99734,1,0.995,0.90561,0,0,0,0,0.43471,8.88869,0.31054,0.24744,1.08105,0.000119,0.000119,0.000119
97,257.472,0.28905,8.72942,0.32029,0.21272,0.97224,0.99729,1,0.995,0.91736,0,0,0,0,0.43857,8.81269,0.30809,0.24584,1.08419,9.92e-05,9.92e-05,9.92e-05
98,260.036,0.29279,8.55219,0.32134,0.2282,0.95614,0.99729,1,0.995,0.92384,0,0,0,0,0.44681,8.7175,0.30718,0.24733,1.09187,7.94e-05,7.94e-05,7.94e-05
99,262.613,0.288,8.58531,0.31713,0.20821,0.99208,0.99732,1,0.995,0.91616,0,0,0,0,0.45254,8.69673,0.3061,0.2402,1.09594,5.96e-05,5.96e-05,5.96e-05
100,265.227,0.30382,8.53504,0.31024,0.22122,0.99982,0.99729,1,0.995,0.91658,0,0,0,0,0.45448,8.66542,0.30284,0.24861,1.09635,3.98e-05,3.98e-05,3.98e-05
