epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,230.636,0.4406,9.28362,0.33895,0.31749,1.03624,0.99619,1,0.995,0.90186,0,0,0,0,0.45616,8.64952,0.33119,0.26078,1.11035,0.0002576,0.0002576,0.0002576
90,233.174,0.41961,9.62016,0.3403,0.29736,1.02075,0.99712,1,0.995,0.89904,0,0,0,0,0.44849,8.66411,0.33277,0.2451,1.10353,0.0002378,0.0002378,0.0002378
91,237.344,0.32874,8.61644,0.31209,0.39435,0.99776,0.99723,1,0.995,0.91159,0,0,0,0,0.4452,8.68188,0.33211,0.24854,1.10042,0.000218,0.000218,0.000218
92,239.897,0.32473,8.58907,0.31108,0.29273,0.98461,0.99738,1,0.995,0.92232,0,0,0,0,0.44751,8.59801,0.32651,0.24852,1.10467,0.0001982,0.0001982,0.0001982
93,242.406,0.29638,8.60635,0.30784,0.27001,0.98019,0.99734,1,0.995,0.92219,0,0,0,0,0.45373,8.57423,0.31181,0.25149,1.11521,0.0001784,0.0001784,0.0001784
94,244.94,0.30994,8.49313,0.31495,0.27826,1.00941,0.99732,1,0.995,0.93458,0,0,0,0,0.45898,8.58395,0.31064,0.26267,1.12111,0.0001586,0.0001586,0.0001586
95,247.476,0.27172,8.50037,0.30362,0.24981,0.96691,0.99734,1,0.995,0.92434,0,0,0,0,0.45049,8.53629,0.30595,0.27179,1.11128,0.0001388,0.0001388,0.0001388
96,249.997,0.28459,8.57352,0.29813,0.24655,0.96797,0.99734,1,0.995,0.92829,0,0,0,0,0.44247,8.56584,0.294,0.25715,1.11103,0.000119,0.000119,0.000119
97,252.502,0.28177,8.41068,0.30038,0.2385,0.96855,0.99737,1,0.995,0.94302,0,0,0,0,0.4411,8.49459,0.29214,0.24948,1.11569,9.92e-05,9.92e-05,9.92e-05
98,255.062,0.28343,8.41119,0.29308,0.24085,0.9514,0.99741,1,0.995,0.91857,0,0,0,0,0.43512,8.4735,0.29236,0.24781,1.11948,7.94e-05,7.94e-05,7.94e-05
99,257.599,0.27071,8.48862,0.2969,0.23962,0.97533,0.99737,1,0.995,0.9188,0,0,0,0,0.43579,8.49299,0.29004,0.24681,1.12283,5.96e-05,5.96e-05,5.96e-05
100,260.169,0.28375,8.43563,0.29149,0.23151,0.97551,0.9974,1,0.995,0.91853,0,0,0,0,0.43232,8.45994,0.28625,0.24287,1.11945,3.98e-05,3.98e-05,3.98e-05
