epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,328.947,0.48835,5.32008,0.29014,0.30022,0.99836,0.99848,1,0.995,0.93857,0.82462,0.73684,0.67111,0.20968,0.32495,3.63445,0.23959,0.21882,0.8879,0.0006734,0.0006734,0.0006734
69,333.62,0.44746,5.19799,0.29442,0.2921,0.98103,0.99841,1,0.995,0.93186,0.83256,0.76316,0.72119,0.236,0.36692,3.63795,0.23385,0.2248,0.90745,0.0006536,0.0006536,0.0006536
70,338.319,0.4797,5.32155,0.28992,0.29097,0.9935,0.99845,1,0.995,0.95095,0.81998,0.76316,0.69693,0.22914,0.32684,3.6281,0.23317,0.22233,0.88574,0.0006338,0.0006338,0.0006338
71,343.01,0.47308,5.29763,0.29431,0.30392,0.99355,0.99816,1,0.995,0.93379,0.82748,0.76316,0.70576,0.23729,0.32737,3.56839,0.22902,0.20738,0.89156,0.000614,0.000614,0.000614
72,347.688,0.45347,4.98581,0.28571,0.29471,0.98123,0.99847,1,0.995,0.9386,0.78824,0.78947,0.73117,0.24608,0.34347,3.52202,0.2307,0.20449,0.89565,0.0005942,0.0005942,0.0005942
73,352.397,0.48478,5.36735,0.28616,0.29772,1.00143,0.99848,1,0.995,0.9412,0.8274,0.76316,0.71719,0.24358,0.31034,3.56751,0.23501,0.18724,0.89074,0.0005744,0.0005744,0.0005744
74,357.111,0.46032,5.06987,0.29446,0.27822,0.98038,0.99845,1,0.995,0.95529,0.80913,0.76316,0.69342,0.22367,0.31728,3.61146,0.22623,0.20136,0.89305,0.0005546,0.0005546,0.0005546
75,361.797,0.44624,5.28013,0.29944,0.27979,0.97388,0.99851,1,0.995,0.94456,0.73717,0.73684,0.64762,0.2353,0.28035,3.55241,0.23154,0.19868,0.88569,0.0005348,0.0005348,0.0005348
76,366.486,0.43389,5.18846,0.2899,0.27506,0.96236,0.99845,1,0.995,0.93157,0.76307,0.76316,0.69115,0.20925,0.34389,3.66247,0.22809,0.2118,0.89535,0.000515,0.000515,0.000515
77,371.167,0.46643,5.20454,0.28608,0.27986,0.97805,0.99831,1,0.995,0.94746,0.81536,0.81579,0.73841,0.23797,0.31628,3.45333,0.23448,0.19588,0.88722,0.0004952,0.0004952,0.0004952
78,375.854,0.44402,4.97159,0.29535,0.27325,0.983,0.99845,1,0.995,0.94079,0.81532,0.81579,0.74766,0.25719,0.35058,3.38588,0.23006,0.20124,0.89356,0.0004754,0.0004754,0.0004754
79,380.605,0.44982,4.94115,0.29129,0.27172,0.97193,0.99839,1,0.995,0.9546,0.76296,0.76316,0.697,0.23339,0.3257,3.38434,0.23315,0.20311,0.8881,0.0004556,0.0004556,0.0004556
80,385.302,0.43973,4.8849,0.29274,0.26917,0.97555,0.99819,1,0.995,0.9405,0.78932,0.78947,0.71141,0.25538,0.32263,3.39028,0.2262,0.20583,0.88648,0.0004358,0.0004358,0.0004358
81,390.04,0.42866,4.91748,0.28763,0.26764,0.95725,0.99821,1,0.995,0.96031,0.78806,0.78947,0.69315,0.21939,0.30178,3.48119,0.22728,0.19587,0.88132,0.000416,0.000416,0.000416
82,394.756,0.44083,4.7591,0.27804,0.2698,0.97268,0.9983,1,0.995,0.96049,0.76307,0.76316,0.68828,0.21559,0.28915,3.46794,0.23069,0.18871,0.88318,0.0003962,0.0003962,0.0003962
83,399.425,0.43624,5.04038,0.28538,0.279,0.96763,0.9984,1,0.995,0.94841,0.78936,0.78947,0.72877,0.24724,0.3019,3.31176,0.22596,0.19208,0.88681,0.0003764,0.0003764,0.0003764
