epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,756.99,0.61002,10.2494,0.24886,0.34754,1.03984,0.99913,1,0.995,0.88196,0.94145,0.81928,0.79778,0.2569,0.55127,7.90219,0.23814,0.31232,1.0156,0.0004754,0.0004754,0.0004754
79,766.6,0.61966,10.3248,0.24964,0.35149,1.04848,0.99764,1,0.995,0.8931,0.95814,0.82741,0.8232,0.25055,0.5056,7.94544,0.2395,0.29911,0.98867,0.0004556,0.0004556,0.0004556
80,776.206,0.60833,10.235,0.25114,0.35639,1.04722,0.9991,1,0.995,0.89547,0.92234,0.80723,0.78885,0.25583,0.49969,7.97722,0.24331,0.29955,0.98006,0.0004358,0.0004358,0.0004358
81,785.818,0.60504,10.3137,0.23566,0.35198,1.03641,0.99911,1,0.995,0.89321,0.89854,0.79518,0.77239,0.25984,0.47584,7.93134,0.24431,0.28598,0.96908,0.000416,0.000416,0.000416
82,795.418,0.59602,10.0724,0.25084,0.34092,1.0327,0.99899,1,0.995,0.89967,0.92561,0.81928,0.79195,0.26803,0.48588,7.87358,0.23998,0.2852,0.97154,0.0003962,0.0003962,0.0003962
83,805.053,0.59866,9.85624,0.2491,0.34141,1.03486,0.99907,1,0.995,0.89827,0.92359,0.81928,0.79819,0.25497,0.49946,7.92834,0.23474,0.29214,0.97776,0.0003764,0.0003764,0.0003764
84,814.66,0.59958,9.83,0.241,0.34777,1.03815,0.99897,1,0.995,0.90067,0.89953,0.79518,0.76066,0.25482,0.47814,7.89693,0.23276,0.28756,0.96729,0.0003566,0.0003566,0.0003566
85,824.286,0.58647,9.85798,0.24314,0.33343,1.02712,0.99887,1,0.995,0.89948,0.9252,0.81928,0.80368,0.27089,0.49984,7.86186,0.23203,0.29727,0.98138,0.0003368,0.0003368,0.0003368
86,833.919,0.5925,9.99544,0.24179,0.34215,1.02819,0.99911,1,0.995,0.89957,0.85852,0.75904,0.70939,0.23665,0.5115,8.07712,0.2362,0.29791,1.00493,0.000317,0.000317,0.000317
87,843.536,0.58983,10.0572,0.24154,0.3438,1.03619,0.99913,1,0.995,0.90799,0.92598,0.81928,0.80049,0.27642,0.48073,7.80294,0.23015,0.2963,0.97396,0.0002972,0.0002972,0.0002972
88,853.167,0.56357,9.61253,0.24106,0.33191,1.02147,0.99904,1,0.995,0.89791,0.91153,0.80723,0.78256,0.25499,0.48611,7.95869,0.23312,0.29146,0.97295,0.0002774,0.0002774,0.0002774
89,862.773,0.58359,9.95828,0.23952,0.33442,1.02449,0.99915,1,0.995,0.88863,0.93036,0.81928,0.79397,0.26791,0.51251,7.79784,0.23698,0.29898,0.99354,0.0002576,0.0002576,0.0002576
90,872.37,0.56853,9.79733,0.24404,0.333,1.01924,0.99913,1,0.995,0.89291,0.91,0.80723,0.77611,0.2701,0.49895,7.80456,0.23469,0.2915,0.97953,0.0002378,0.0002378,0.0002378
91,882.707,0.48306,7.67456,0.20665,0.30915,1.00224,0.99881,1,0.995,0.89634,0.91147,0.80723,0.77977,0.27037,0.4968,7.76727,0.21591,0.29328,0.98039,0.000218,0.000218,0.000218
92,892.28,0.4758,7.5685,0.17829,0.29409,0.99735,0.99897,1,0.995,0.90156,0.92728,0.80723,0.78852,0.27121,0.4778,7.73489,0.19607,0.28081,0.96712,0.0001982,0.0001982,0.0001982
93,901.885,0.48511,7.53038,0.16276,0.29166,1.00017,0.99897,1,0.995,0.89649,0.91724,0.80723,0.79008,0.27334,0.46742,7.78807,0.19036,0.28318,0.96687,0.0001784,0.0001784,0.0001784
94,911.448,0.45662,7.47231,0.15582,0.28523,0.96986,0.99916,1,0.995,0.89481,0.91032,0.79518,0.77813,0.28218,0.48203,7.76042,0.18598,0.27662,0.95878,0.0001586,0.0001586,0.0001586
95,921.056,0.45374,7.42283,0.15037,0.27554,0.96838,0.99919,1,0.995,0.89937,0.9548,0.83133,0.82719,0.29185,0.46332,7.64602,0.18215,0.2676,0.95369,0.0001388,0.0001388,0.0001388
96,930.672,0.43731,7.40721,0.14885,0.26831,0.95717,0.99918,1,0.995,0.90423,0.94187,0.81928,0.80217,0.28507,0.46624,7.64302,0.1813,0.25846,0.95442,0.000119,0.000119,0.000119
97,940.289,0.4478,7.37412,0.14876,0.27475,0.98101,0.99915,1,0.995,0.90062,0.91309,0.79518,0.77253,0.28207,0.47654,7.73973,0.18055,0.2678,0.96273,9.92e-05,9.92e-05,9.92e-05
98,949.888,0.44946,7.35772,0.14757,0.275,0.97456,0.99912,1,0.995,0.89857,0.95673,0.83133,0.82511,0.2948,0.45527,7.6341,0.17976,0.25796,0.95798,7.94e-05,7.94e-05,7.94e-05
99,959.523,0.42499,7.35725,0.14642,0.26012,0.9496,0.99916,1,0.995,0.90141,0.92595,0.80723,0.79163,0.28686,0.44653,7.66337,0.17923,0.25733,0.94365,5.96e-05,5.96e-05,5.96e-05
100,969.115,0.42375,7.24179,0.14434,0.25496,0.93906,0.99918,1,0.995,0.90788,0.92835,0.80723,0.78998,0.28646,0.44844,7.64092,0.1787,0.25482,0.94123,3.98e-05,3.98e-05,3.98e-05
