epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,603.468,0.84972,43.8333,0.29567,0.50087,1.18001,0.98699,1,0.99429,0.81703,0.9321,0.83133,0.80917,0.25567,0.69792,33.8179,0.25747,0.38879,1.16135,0.0007526,0.0007526,0.0007526
65,612.885,0.84234,43.689,0.29413,0.49062,1.14951,0.98667,1,0.99488,0.82748,0.90135,0.79518,0.73725,0.23871,0.70313,34.0182,0.25837,0.3886,1.14496,0.0007328,0.0007328,0.0007328
66,622.278,0.81601,42.4008,0.28835,0.4747,1.15563,0.98615,1,0.99464,0.82804,0.83951,0.79518,0.74303,0.23327,0.68994,34.0081,0.26156,0.37898,1.15287,0.000713,0.000713,0.000713
67,631.669,0.84308,42.0345,0.29514,0.47751,1.16268,0.98682,1,0.99488,0.82823,0.91889,0.81928,0.78753,0.2634,0.72512,33.829,0.26568,0.38514,1.15864,0.0006932,0.0006932,0.0006932
68,641.062,0.79557,42.1863,0.29038,0.46746,1.14114,0.98709,1,0.99417,0.8326,0.94475,0.82416,0.82787,0.26932,0.68153,33.9229,0.26547,0.36421,1.14312,0.0006734,0.0006734,0.0006734
69,650.508,0.83257,42.9906,0.29134,0.48902,1.15071,0.99345,1,0.995,0.82888,0.90344,0.80723,0.78995,0.24908,0.6971,33.6297,0.26035,0.38077,1.14549,0.0006536,0.0006536,0.0006536
70,659.903,0.85981,44.1549,0.28904,0.49961,1.17368,0.99884,1,0.995,0.83778,0.91261,0.81928,0.79896,0.25931,0.68198,33.5645,0.26404,0.40354,1.1309,0.0006338,0.0006338,0.0006338
71,669.277,0.83891,42.7342,0.28176,0.49175,1.15899,0.99876,1,0.995,0.83491,0.88798,0.81928,0.81785,0.24803,0.69315,33.6086,0.26169,0.39585,1.14621,0.000614,0.000614,0.000614
72,678.641,0.82866,41.9534,0.28319,0.48532,1.15883,0.99898,1,0.995,0.82579,0.90988,0.80723,0.78948,0.26438,0.71427,33.4572,0.26666,0.38352,1.14932,0.0005942,0.0005942,0.0005942
73,688.077,0.81012,42.3642,0.28666,0.48655,1.13964,0.999,1,0.995,0.82545,0.9128,0.80723,0.78336,0.24208,0.67087,34.3025,0.2577,0.37661,1.12735,0.0005744,0.0005744,0.0005744
